kf_x, kf_y, stamp, 
3.708810478693938, -0.5216210728994216, 1701462134087386906, 
3.7088163379724883, -0.5216189249340347, 1701462134185960612, 
3.708814930605466, -0.5216194408654159, 1701462134299646839, 
3.708819488449768, -0.521617769996228, 1701462134396305882, 
3.7088094803020186, -0.5216214389102553, 1701462134488163984, 
3.7088089804181137, -0.5216216221703227, 1701462134585740561, 
3.708813202499523, -0.5216200743842864, 1701462134678190044, 
3.70881308501339, -0.5216201174413438, 1701462134796210687, 
3.708810369466385, -0.5216211129411003, 1701462134888168536, 
3.708816412846669, -0.5216188974567874, 1701462134986672448, 
3.70882510956896, -0.521615709264235, 1701462135078100115, 
3.7088271164122975, -0.5216149735534685, 1701462135196307313, 
3.7088241508462776, -0.5216160607150171, 1701462135288170827, 
3.708818671299693, -0.521618069498253, 1701462135385886877, 
3.7088110279807047, -0.5216208715155444, 1701462135477207935, 
3.708808929705597, -0.5216216407287979, 1701462135597231541, 
3.7087986309414984, -0.5216254162182492, 1701462135687178311, 
3.708792305166154, -0.5216277352291855, 1701462135787377724, 
3.7087870004765673, -0.5216296799105429, 1701462135898089068, 
3.7087822567023596, -0.5216314189644816, 1701462135997323311, 
3.7087901040355264, -0.5216285421542192, 1701462136087182776, 
3.7087893639379996, -0.5216288134734152, 1701462136186908681, 
3.708794610953599, -0.5216268899381998, 1701462136277190788, 
3.708790846146997, -0.5216282701048981, 1701462136397323119, 
3.7087992148376094, -0.5216252021714051, 1701462136487186960, 
3.7088136141544297, -0.5216199234342639, 1701462136587066776, 
3.708829840080501, -0.5216139750735438, 1701462136703207633, 
3.7088313260071706, -0.5216134303437132, 1701462136793229580, 
3.7088310430472466, -0.52161353407716, 1701462136893234500, 
3.708825507305442, -0.5216155634573489, 1701462136981785738, 
3.7088172354435556, -0.5216185958836156, 1701462137082205378, 
3.7088121031480252, -0.5216204773573279, 1701462137192339942, 
3.7088031382338356, -0.5216237638496658, 1701462137292193403, 
3.7087936938391732, -0.5216272261152749, 1701462137381809741, 
3.708793758767873, -0.5216272023110673, 1701462137482188145, 
3.7087878823874805, -0.521629356560305, 1701462137592425375, 
3.7087933994694335, -0.521627334027123, 1701462137692198821, 
3.7087950654530357, -0.5216267232868315, 1701462137781852109, 
3.7087878380176913, -0.521629372824545, 1701462137882204739, 
3.708790598091435, -0.5216283609966577, 1701462137992221583, 
3.7087882642246854, -0.5216292165789219, 1701462138093216761, 
3.708793483986111, -0.5216273030441535, 1701462138182048907, 
3.708791198202117, -0.5216281409983767, 1701462138298235392, 
3.708794117928617, -0.5216270706436323, 1701462138392240925, 
3.708779142350756, -0.5216325606006651, 1701462138492208026, 
3.7087805752988725, -0.5216320352899135, 1701462138583220212, 
3.7087784672909527, -0.5216328080695671, 1701462138698508923, 
3.7087845983264387, -0.5216305604689316, 1701462138793243498, 
3.7087965703135173, -0.5216261716072321, 1701462138892220603, 
3.7087991692177678, -0.5216252188644993, 1701462139002948959, 
3.708795184371841, -0.521626679683591, 1701462139082211592, 
3.708798466591852, -0.5216254764422295, 1701462139192241264, 
3.708790753697931, -0.5216283039417965, 1701462139293221631, 
3.7087819884506836, -0.5216315172312298, 1701462139383043133, 
3.708789641045819, -0.5216287118351068, 1701462139499254965, 
3.7088107432663757, -0.5216209758774003, 1701462139592389616, 
3.7088249361189476, -0.521615772852862, 1701462139693225015, 
3.708817700474756, -0.5216184253998196, 1701462139783093839, 
3.7088143025435008, -0.5216196710629994, 1701462139883588140, 
3.7088106101680296, -0.5216210246735042, 1701462139993489846, 
3.7087992778890984, -0.5216251790319825, 1701462140093369433, 
3.70879722028329, -0.5216259333385885, 1701462140182844349, 
3.7088027642212147, -0.521623900960003, 1701462140298781347, 
3.7088019147349165, -0.5216242123711305, 1701462140393277797, 
3.708814941444748, -0.521619436842032, 1701462140493395366, 
3.7088055342666904, -0.52162288546658, 1701462140583062377, 
3.708806447432198, -0.5216225507006119, 1701462140699469159, 
3.70879997741289, -0.521624922576038, 1701462140793274791, 
3.7087913643366126, -0.5216280800916875, 1701462140893277026, 
3.7087832479984835, -0.5216310555042688, 1701462140982992130, 
3.708775250411334, -0.521633987381652, 1701462141083564166, 
3.7087719538419446, -0.5216351958979986, 1701462141193294167, 
3.708773094571248, -0.5216347777348157, 1701462141294256343, 
3.7087757611601697, -0.52163380017943, 1701462141383171867, 
3.70877388223235, -0.521634489010485, 1701462141500261054, 
3.7087896447384834, -0.5216287105529517, 1701462141593369749, 
3.708786598920623, -0.5216298271499931, 1701462141694249876, 
3.708787186959751, -0.5216296115830151, 1701462141783114456, 
3.7087820837901773, -0.5216314823815388, 1701462141900264673, 
3.7087876740244474, -0.5216294330290586, 1701462141993291153, 
3.708784565773162, -0.5216305724963193, 1701462142090238862, 
3.708779446618818, -0.5216324491332756, 1701462142183388566, 
3.708764263157535, -0.5216380152563119, 1701462142283176431, 
3.7087627310873446, -0.5216385768860761, 1701462142393382864, 
3.708755720971546, -0.5216411467201165, 1701462142490250503, 
3.708762679532112, -0.5216385957761724, 1701462142583056826, 
3.708770193952643, -0.5216358410750188, 1701462142700281238, 
3.708766131816577, -0.5216373302118091, 1701462142793300625, 
3.708774852647763, -0.5216341332390589, 1701462142890541062, 
3.7087814757023345, -0.521631705292245, 1701462142983325402, 
3.708782147196042, -0.5216314591261901, 1701462143083286357, 
3.7087898048828234, -0.5216286519067871, 1701462143193522613, 
3.7087885844784916, -0.5216290992871202, 1701462143291272849, 
3.708784854306472, -0.5216304667223757, 1701462143383354632, 
3.708781028146323, -0.5216318693445717, 1701462143483281135, 
3.708777534662117, -0.521633150011734, 1701462143593304296, 
3.708798970223853, -0.5216252919935587, 1701462143691391698, 
3.7088051046518253, -0.5216230431826052, 1701462143783485488, 
3.7088030030405092, -0.5216238136057114, 1701462143883276331, 
3.7088044071016983, -0.5216232988921559, 1701462143993319850, 
3.7087914359851566, -0.5216280539540612, 1701462144091416521, 
3.708791452179886, -0.5216280480190967, 1701462144203205823, 
3.7087866150243514, -0.5216298212690453, 1701462144283292639, 
3.708787466393403, -0.5216295091675254, 1701462144393305647, 
3.708778902437403, -0.5216326486267363, 1701462144491345184, 
3.7087731621304467, -0.5216347529643802, 1701462144583420742, 
3.708766021390386, -0.5216373706866935, 1701462144701078633, 
3.708761401519928, -0.5216390642837258, 1701462144793289086, 
3.708770626928261, -0.5216356823455457, 1701462144891265686, 
3.7087769583347105, -0.5216333613203351, 1701462144983408003, 
3.708780640050695, -0.521632011644002, 1701462145085302408, 
3.7087910730153415, -0.5216281870297239, 1701462145194337739, 
3.7087783637185936, -0.5216328461213187, 1701462145292355926, 
3.708773679256211, -0.5216345633896375, 1701462145384413800, 
3.708777562754019, -0.521633139743188, 1701462145485287405, 
3.708767880477657, -0.5216366891550878, 1701462145594479176, 
3.7087706503108375, -0.5216356737573987, 1701462145692304460, 
3.7087686311468944, -0.5216364139591801, 1701462145784414422, 
3.708772654950767, -0.5216349388772149, 1701462145885457047, 
3.708769677491396, -0.5216360303675958, 1701462145994299479, 
3.7087752683408275, -0.5216339808101802, 1701462146092298660, 
3.708772897243573, -0.5216348500229095, 1701462146183414549, 
3.708782124194352, -0.5216314675338608, 1701462146284494184, 
3.708788792783809, -0.5216290229085999, 1701462146393406335, 
3.7087817859823837, -0.5216315915109118, 1701462146493413520, 
3.7087779153994194, -0.5216330104186793, 1701462146542912194, 
3.708773526483955, -0.5216346193373005, 1701462146683536719, 
3.708782639518327, -0.5216312786088843, 1701462146793541904, 
3.7087841122379848, -0.5216307387242215, 1701462146893559231, 
3.708788202268833, -0.5216292393641275, 1701462146982818304, 
3.7087940504339794, -0.5216270954907415, 1701462147083576436, 
3.7087917416045655, -0.5216279418800804, 1701462147193610505, 
3.708787795921752, -0.5216293883229568, 1701462147293707115, 
3.7087873387631327, -0.5216295559131483, 1701462147382870602, 
3.708789596370668, -0.5216287282977885, 1701462147483661619, 
3.7087877358771975, -0.5216294103344689, 1701462147593841275, 
3.708789324952817, -0.5216288277979189, 1701462147693052692, 
3.7087854203451522, -0.5216302591932652, 1701462147783016467, 
3.7087767000140186, -0.521633455990998, 1701462147883696985, 
3.7087768226013575, -0.5216334110608444, 1701462147992786126, 
3.7087786107249965, -0.5216327555609988, 1701462148093719077, 
3.708769555350193, -0.5216360751856692, 1701462148183297850, 
3.7087605039237355, -0.5216393933688191, 1701462148302801910, 
3.708768646654655, -0.5216364083126781, 1701462148393775985, 
3.708773054330668, -0.521634792490764, 1701462148492782127, 
3.708779565146863, -0.5216324056893572, 1701462148582891416, 
3.7087825822064246, -0.5216312996573119, 1701462148682777262, 
3.708784913486205, -0.5216304450345813, 1701462148793949990, 
3.7087934381475467, -0.5216273199810498, 1701462148893532829, 
3.708793436446675, -0.5216273206078449, 1701462149003501013, 
3.7087893181814016, -0.5216288303201789, 1701462149103601667, 
3.7087889786041597, -0.5216289548055343, 1701462149195284936, 
3.708786396003883, -0.5216299015597663, 1701462149293731900, 
3.708786019857992, -0.5216300394509412, 1701462149382808665, 
3.7087937340171018, -0.5216272115392806, 1701462149503094809, 
3.708790322616275, -0.5216284621300018, 1701462149593786949, 
3.708806384745298, -0.5216225739087106, 1701462149693091641, 
3.708811594449012, -0.521620664072396, 1701462149783332176, 
3.708809362348719, -0.5216214823393815, 1701462149903717550, 
3.7088106569179526, -0.521621007755513, 1701462149993981197, 
3.7088115761307443, -0.5216206707770538, 1701462150092839142, 
3.708799028463052, -0.5216252706298264, 1701462150182923360, 
3.708798763628446, -0.5216253677036716, 1701462150303552736, 
3.708796383346027, -0.5216262402838397, 1701462150394646406, 
3.708788407687908, -0.5216291640377565, 1701462150493364561, 
3.7087830329126024, -0.5216311343823331, 1701462150583219786, 
3.7087864239803947, -0.5216298912580255, 1701462150683360531, 
3.7087805413497255, -0.5216320477892377, 1701462150793383977, 
3.70880190975093, -0.5216242143115085, 1701462150893499313, 
3.708809182480577, -0.5216215482659639, 1701462150982832188, 
3.708810426504412, -0.5216210922569676, 1701462151104384112, 
3.7088025558559963, -0.5216239775181432, 1701462151193480916, 
3.7088041456046867, -0.5216233947437466, 1701462151293368093, 
3.7088068343546774, -0.5216224091035983, 1701462151382948386, 
3.708793829266369, -0.5216271765040033, 1701462151503556592, 
3.7088084034268403, -0.5216218339217953, 1701462151593398879, 
3.708812731011919, -0.5216202475289893, 1701462151693374857, 
3.7088109534865006, -0.5216208991342697, 1701462151783246239, 
3.708802127958334, -0.5216241343747215, 1701462151883379842, 
3.708805825374285, -0.5216227789850513, 1701462151994609708, 
3.708806873210586, -0.5216223948728893, 1701462152093367885, 
3.7088005931340233, -0.5216246970030625, 1701462152183081039, 
3.7087902601873215, -0.5216284848180168, 1701462152303388937, 
3.7087859837561066, -0.5216300524550347, 1701462152393393530, 
3.7087960949217855, -0.5216263459405847, 1701462152493527673, 
3.7087946951893263, -0.5216268590497112, 1701462152582763563, 
3.708799188757491, -0.5216252118152478, 1701462152703407023, 
3.7088121442782884, -0.5216204626327771, 1701462152793437411, 
3.7088186837995663, -0.521618065402744, 1701462152893398279, 
3.7088180936452435, -0.5216182817397513, 1701462152983962732, 
3.7088162039736106, -0.5216189744479105, 1701462153104407453, 
3.7088233924437852, -0.5216163393289351, 1701462153193427556, 
3.7088204373164335, -0.5216174226073705, 1701462153293380970, 
3.708819435408495, -0.5216177898825283, 1701462153384397070, 
3.7088208290865197, -0.5216172789940315, 1701462153503416707, 
3.7088234234951725, -0.5216163279471634, 1701462153593435551, 
3.708820315180889, -0.5216174673795072, 1701462153693389567, 
3.7088111269193185, -0.5216208355720965, 1701462153783953321, 
3.7087950779134786, -0.5216267187457877, 1701462153903411381, 
3.708791905362443, -0.5216278817252243, 1701462153993516695, 
3.708792335220875, -0.5216277241494944, 1701462154093391068, 
3.708796972313583, -0.5216260243046464, 1701462154184150783, 
3.7087976667961713, -0.5216257697243424, 1701462154304423786, 
3.708800459309275, -0.5216247460573826, 1701462154393514784, 
3.7087810561426187, -0.5216318587833958, 1701462154493399168, 
3.708778180732546, -0.5216329128382458, 1701462154585147903, 
3.708775534136755, -0.521633883015434, 1701462154704429152, 
3.708777877466666, -0.521633024008051, 1701462154793527900, 
3.708774735024792, -0.521634175950177, 1701462154893447613, 
3.7087804201582752, -0.5216320919194984, 1701462154985565848, 
3.708766493894241, -0.521637196946726, 1701462155083425154, 
3.7087714222754586, -0.521635390322925, 1701462155193521985, 
3.708778877083678, -0.5216326575728052, 1701462155293409047, 
3.7087867027429127, -0.5216297888779594, 1701462155384468953, 
3.7087987878363404, -0.5216253587789172, 1701462155479488792, 
3.7087912363060314, -0.5216281269815596, 1701462155597460881, 
3.708791519937312, -0.5216280230091123, 1701462155689408601, 
3.7087767528288036, -0.5216334362645554, 1701462155789435824, 
3.7087809422758027, -0.5216319005168573, 1701462155879460884, 
3.7087844631400873, -0.5216306098534257, 1701462155997648363, 
3.708799414055892, -0.521625129217059, 1701462156089419768, 
3.708812144465869, -0.5216204625676887, 1701462156187472477, 
3.7088248347878148, -0.521615810597148, 1701462156279695595, 
3.7088178114115453, -0.5216183851918338, 1701462156398465247, 
3.7088157282292724, -0.5216191488324478, 1701462156489418202, 
3.708816582783757, -0.5216188355676171, 1701462156587530678, 
3.7088097010350665, -0.5216213582519451, 1701462156679453290, 
3.7088159837633654, -0.5216190551495586, 1701462156797471976, 
3.708816832653248, -0.5216187439718721, 1701462156890427209, 
3.7088080453849033, -0.521621965170841, 1701462156988555909, 
3.708786836380053, -0.521629739872225, 1701462157078344077, 
3.7087895664570723, -0.5216287390895863, 1701462157198700889, 
3.7088029389398587, -0.5216238370654134, 1701462157288430933, 
3.708795335885179, -0.5216266241586472, 1701462157388560572, 
3.7088015498781197, -0.5216243462624713, 1701462157478434028, 
3.7087982948827265, -0.5216255394633107, 1701462157598553387, 
3.7088148905097134, -0.5216194559202272, 1701462157688502161, 
3.7088217634878378, -0.5216169364632888, 1701462157788569851, 
3.708806740845722, -0.5216224433875972, 1701462157878245614, 
3.7088154669862026, -0.5216192446063306, 1701462157998475899, 
3.7088197366520297, -0.5216176794567613, 1701462158088436739, 
3.70880758574068, -0.5216221336571129, 1701462158189580155, 
3.7088133119731523, -0.5216200345620626, 1701462158278440401, 
3.708823091433883, -0.5216164496511301, 1701462158399495143, 
3.7088126296232558, -0.5216202846875657, 1701462158488443260, 
3.708813278228693, -0.5216200469076776, 1701462158589569090, 
3.7087997407325, -0.5216250094128557, 1701462158678954039, 
3.7087941754620366, -0.5216270495005694, 1701462158794498683, 
3.7087812235453046, -0.5216317973517501, 1701462158893472841, 
3.708778112981141, -0.5216329376025004, 1701462158984576139, 
3.7087838876994073, -0.5216308207331598, 1701462159083917818, 
3.708791094397178, -0.5216281789426778, 1701462159194486779, 
3.708797959496512, -0.5216256623778149, 1701462159294451681, 
3.7088099774544454, -0.5216212569126679, 1701462159384582280, 
3.708818042201511, -0.521618300595514, 1701462159484207869, 
3.7088037532219253, -0.5216235385568091, 1701462159594496113, 
3.7087908118914017, -0.5216282824722257, 1701462159693457242, 
3.708798192696821, -0.5216255768662402, 1701462159803871036, 
3.7087867039197104, -0.5216297883521632, 1701462159884656819, 
3.7087829260572116, -0.5216311732135422, 1701462159994515462, 
3.7087930253054573, -0.5216274710965335, 1701462160093463943, 
3.708792254829333, -0.5216277535367277, 1701462160184585860, 
3.7087787080284706, -0.5216327194179226, 1701462160284459878, 
3.7087814806483452, -0.5216317030435628, 1701462160394503307, 
3.7087793971047818, -0.5216324668084221, 1701462160494466759, 
3.7087762018771113, -0.5216336380819961, 1701462160584599048, 
3.708778685808398, -0.5216327275435926, 1701462160684571572, 
3.7087723792150524, -0.521635039352044, 1701462160794518850, 
3.708763494823717, -0.5216382960988802, 1701462160894488845, 
3.7087680886500674, -0.5216366121395174, 1701462160984607433, 
3.708781046576918, -0.5216318621585944, 1701462161083804412, 
3.708789284710068, -0.521628842314156, 1701462161194509151, 
3.7087900917657137, -0.521628546478513, 1701462161294474384, 
3.708799735799183, -0.5216250112713152, 1701462161384615651, 
3.7087888179119255, -0.5216290134353315, 1701462161483765756, 
3.708794620038818, -0.5216268865537275, 1701462161594516235, 
3.7087964557565387, -0.5216262136381632, 1701462161694492675, 
3.7087837334005798, -0.5216308772634849, 1701462161784609083, 
3.7087867736259232, -0.5216297628094397, 1701462161884086958, 
3.7087953972725516, -0.5216266016501792, 1701462161994524648, 
3.7087924165848234, -0.5216276942798129, 1701462162094499255, 
3.70878598782191, -0.521630050865904, 1701462162183829112, 
3.7087809931815956, -0.521631881745082, 1701462162284574227, 
3.70876895849638, -0.521636293275278, 1701462162394536386, 
3.708776320205126, -0.5216335946879089, 1701462162495513539, 
3.708775772566008, -0.5216337954323162, 1701462162583795725, 
3.708777470975, -0.5216331728458212, 1701462162683827137, 
3.708781355139813, -0.5216317490270568, 1701462162794557505, 
3.7087847510409233, -0.5216305041921557, 1701462162895536898, 
3.7087897568841988, -0.5216286692148836, 1701462162984713890, 
3.7087911164180873, -0.5216281708517528, 1701462163083860009, 
3.7087909154343435, -0.5216282445231905, 1701462163194542529, 
3.708784515503687, -0.5216305905234654, 1701462163294799999, 
3.7087833718026335, -0.5216310097678726, 1701462163384680170, 
3.7087761092354867, -0.521633671988398, 1701462163484601952, 
3.708770075779569, -0.5216358836651164, 1701462163594540037, 
3.708775657322073, -0.5216338376535554, 1701462163691651213, 
3.70877965936756, -0.521632370630455, 1701462163784546988, 
3.708775897888622, -0.5216337494721118, 1701462163884647412, 
3.7087852192692026, -0.5216303325446106, 1701462163994549552, 
3.7087900782891885, -0.5216285513778078, 1701462164090751397, 
3.7087919287224347, -0.5216278730690772, 1701462164184559536, 
3.708789643207942, -0.5216287108718864, 1701462164283817587, 
3.708788069032964, -0.5216292879197829, 1701462164394525074, 
3.7087933910220054, -0.5216273370415633, 1701462164491560134, 
3.7087931618216676, -0.5216274210607663, 1701462164584644283, 
3.708800386326873, -0.5216247727707706, 1701462164683883864, 
3.7088041691312434, -0.5216233861078184, 1701462164794539202, 
3.708795432844119, -0.5216265885727687, 1701462164892533736, 
3.7087817866575468, -0.5216315908549634, 1701462164984027814, 
3.7087716783177562, -0.5216352962638644, 1701462165084726261, 
3.70876610212147, -0.5216373403236564, 1701462165194534324, 
3.7087715555354386, -0.5216353412576246, 1701462165292542587, 
3.708771663143248, -0.5216353018036275, 1701462165385656615, 
3.7087765277787472, -0.5216335185781503, 1701462165483893079, 
3.708764897892113, -0.5216377817157407, 1701462165594528799, 
3.7087683941913197, -0.5216365000704193, 1701462165692528891, 
3.708764907977505, -0.5216377779855862, 1701462165784648926, 
3.708767024769061, -0.5216370020334562, 1701462165883831084, 
3.7087738633205727, -0.521634495236128, 1701462165994525698, 
3.708778401759838, -0.5216328315862503, 1701462166092537725, 
3.708784677894328, -0.5216305309544835, 1701462166184592288, 
3.708789451857963, -0.5216287809686808, 1701462166285464057, 
3.7088021443304253, -0.521624128307654, 1701462166394531867, 
3.708808508195605, -0.5216217955134502, 1701462166492529911, 
3.7088047875560552, -0.5216231593793588, 1701462166584622029, 
3.708804976707792, -0.5216230900405789, 1701462166685084357, 
3.708798545203219, -0.5216254476305698, 1701462166794459458, 
3.708794043228815, -0.5216270979155065, 1701462166893554995, 
3.708787570727059, -0.5216294705399813, 1701462166985653576, 
3.708785992157243, -0.5216300491985801, 1701462167103347710, 
3.7087890293604158, -0.5216289358521068, 1701462167196504846, 
3.7088084492898443, -0.5216218170845777, 1701462167293609589, 
3.7087991380395606, -0.5216252303125292, 1701462167384875577, 
3.708789400408349, -0.5216287998383674, 1701462167485866504, 
3.70877867538293, -0.5216327313089073, 1701462167595842718, 
3.7087753826505123, -0.5216339383183954, 1701462167692872185, 
3.708775047258187, -0.5216340612594981, 1701462167785036527, 
3.708780448126368, -0.5216320814628373, 1701462167885901484, 
3.708778170563095, -0.5216329163437559, 1701462167995005348, 
3.7087782513192438, -0.5216328867398679, 1701462168093977594, 
3.7087922383368626, -0.5216277595194628, 1701462168184681892, 
3.708796578915328, -0.5216261683888219, 1701462168284558614, 
3.7087952853741606, -0.5216266425597907, 1701462168395010926, 
3.708790664045282, -0.5216283366033867, 1701462168494006403, 
3.708792442062303, -0.5216276848350259, 1701462168584700398, 
3.7087822084779978, -0.5216314361729677, 1701462168684052679, 
3.708799482404143, -0.5216251040479021, 1701462168795026726, 
3.7087862096609308, -0.5216299694583396, 1701462168893964648, 
3.7087842059526364, -0.5216307039624816, 1701462168984690703, 
3.708789558983961, -0.5216287416889155, 1701462169084228468, 
3.708788421247921, -0.5216291587515094, 1701462169195092068, 
3.7087857050127506, -0.5216301544489489, 1701462169294039534, 
3.708793955911008, -0.5216271299030584, 1701462169384686708, 
3.708799241966762, -0.5216251921843126, 1701462169483769814, 
3.708799745564901, -0.5216250075801454, 1701462169594785548, 
3.7087962735762976, -0.5216262803134079, 1701462169694744096, 
3.708801474362143, -0.5216243738486792, 1701462169784702317, 
3.7088003507258818, -0.5216247857422766, 1701462169883808067, 
3.7087955831383814, -0.5216265334084604, 1701462169994921705, 
3.708787554490731, -0.5216294764917923, 1701462170094615334, 
3.708791098715781, -0.5216281772726717, 1701462170185207876, 
3.7087891838966036, -0.5216288791933347, 1701462170284726126, 
3.70878271188818, -0.5216312516501135, 1701462170395600653, 
3.708770731183783, -0.5216356434358775, 1701462170493766767, 
3.708766726864104, -0.5216371112988674, 1701462170584629172, 
3.7087787270250963, -0.521632712386828, 1701462170705323587, 
3.7087746171429425, -0.5216342189535425, 1701462170795735344, 
3.7087776249446724, -0.5216331163902073, 1701462170894627089, 
3.7087743010052634, -0.5216343348481374, 1701462170985548815, 
3.7087810605731963, -0.5216318570008379, 1701462171104612168, 
3.708769433582783, -0.5216361191257517, 1701462171194935340, 
3.7087584063302286, -0.5216401613845563, 1701462171293981270, 
3.708761122693162, -0.5216391656506824, 1701462171385109634, 
3.7087669119746502, -0.5216370434819573, 1701462171485586169, 
3.7087669601917446, -0.5216370258141292, 1701462171595658952, 
3.7087722443686255, -0.5216350888025435, 1701462171694596365, 
3.7087640101704857, -0.5216381072040285, 1701462171783947540, 
3.708768640852812, -0.5216364097413916, 1701462171884654537, 
3.7087671633646733, -0.5216369513494992, 1701462171996651573, 
3.708759011895462, -0.521639939411119, 1701462172094602802, 
3.7087531264057536, -0.5216420968361242, 1701462172184664774, 
3.70876443335255, -0.521637952082969, 1701462172284630024, 
3.7087771517307915, -0.5216332899542754, 1701462172396066877, 
3.7087813835271186, -0.5216317387246303, 1701462172494605886, 
3.708789741246772, -0.5216286750712412, 1701462172584652121, 
3.708792889650784, -0.5216275209767942, 1701462172684082730, 
3.7088008208477725, -0.5216246136745308, 1701462172794651997, 
3.708785337284855, -0.5216302894147651, 1701462172894610482, 
3.7087772416276836, -0.5216332569993879, 1701462172985635626, 
3.708773328768339, -0.5216346913151122, 1701462173105505310, 
3.708762673438002, -0.5216385971831292, 1701462173194885063, 
3.708757471857636, -0.5216405038977044, 1701462173294695376, 
3.70876450368414, -0.5216379262764219, 1701462173383761768, 
3.7087737800473723, -0.5216345258895778, 1701462173484826749, 
3.7087818580482947, -0.5216315647809451, 1701462173594866911, 
3.7087812362379764, -0.5216317927148066, 1701462173694622372, 
3.7087852476241365, -0.5216303222832541, 1701462173785706291, 
3.708786627317385, -0.5216298165368978, 1701462173884559311, 
3.7087955233341257, -0.5216265555739015, 1701462173994679318, 
3.708790673912771, -0.5216283331992377, 1701462174094692673, 
3.7087994364534542, -0.5216251211641212, 1701462174185727264, 
3.708803899617002, -0.5216234851276744, 1701462174284702052, 
3.708802392620199, -0.5216240375390588, 1701462174394723129, 
3.7087915328256487, -0.5216280183521672, 1701462174495634379, 
3.7087840129075413, -0.5216307748855401, 1701462174584754612, 
3.70878037837937, -0.5216321071736393, 1701462174684542407, 
3.7087862276836105, -0.5216299630276122, 1701462174793773333, 
3.7087939163734545, -0.5216271446286473, 1701462174894635731, 
3.7087893177628963, -0.521628830314988, 1701462174985736273, 
3.70879060590482, -0.5216283581281967, 1701462175083844523, 
3.708800607504416, -0.5216246918992977, 1701462175193761443, 
3.7087982178364935, -0.5216255678661724, 1701462175294648522, 
3.708793920495575, -0.5216271431177, 1701462175384745746, 
3.708788575291025, -0.5216291024785231, 1701462175505199522, 
3.7087824142727777, -0.5216313608874439, 1701462175594687747, 
3.7087898083617272, -0.5216286504788927, 1701462175694663362, 
3.7087943322818275, -0.5216269921716241, 1701462175785750187, 
3.7087817937971113, -0.5216315883316353, 1701462175884076492, 
3.7087841394245697, -0.5216307285084859, 1701462175994805465, 
3.7087832541858834, -0.5216310530053517, 1701462176095704109, 
3.708771817583647, -0.5216352452546696, 1701462176185789458, 
3.7087723498876746, -0.521635050131006, 1701462176305553815, 
3.7087836842947066, -0.5216308953430269, 1701462176395313919, 
3.7087661944677675, -0.5216373064879212, 1701462176493959464, 
3.7087639765354674, -0.5216381195025123, 1701462176585817728, 
3.7087598622038214, -0.5216396276691767, 1701462176705252151, 
3.708773349977587, -0.52163468353427, 1701462176794938826, 
3.7087733195882033, -0.5216346946738672, 1701462176894667309, 
3.7087760296065926, -0.5216337012782372, 1701462176984790443, 
3.70877526691702, -0.5216339808527901, 1701462177034143211, 
3.708784285339841, -0.5216306751017833, 1701462177198710634, 
3.708804335127483, -0.521623325537239, 1701462177289661015, 
3.708805947556929, -0.5216227344695191, 1701462177390793266, 
3.7088092388329055, -0.5216215280003176, 1701462177480873670, 
3.7088230935322297, -0.5216164493401896, 1701462177596809809, 
3.708832333009623, -0.5216130624801911, 1701462177691681782, 
3.7088275611805908, -0.5216148116744311, 1701462177787798603, 
3.7088320792623684, -0.5216131555128799, 1701462177881734373, 
3.708831947041115, -0.5216132039979827, 1701462177998733734, 
3.7088202515048434, -0.5216174911504765, 1701462178091672201, 
3.70881616617934, -0.5216189886655782, 1701462178189685466, 
3.7088347048935555, -0.521612193078322, 1701462178280861211, 
3.708815873953642, -0.5216190957878185, 1701462178349683571, 
3.708814552679931, -0.5216195801142698, 1701462178491677254, 
3.70880388457606, -0.5216234906206177, 1701462178588808023, 
3.7088047337615753, -0.5216231793418844, 1701462178680310846, 
3.708807575013532, -0.5216221378465999, 1701462178798748162, 
3.708803816485514, -0.5216235155777957, 1701462178841708441, 
3.7087942076367937, -0.5216270378117794, 1701462178990598684, 
3.708791517597755, -0.5216280238734275, 1701462179080234523, 
3.708803086657861, -0.5216237831070394, 1701462179199766053, 
3.70879776310522, -0.5216257345126277, 1701462179389909196, 
3.708789718139964, -0.5216286834805319, 1701462179480651031, 
3.708794208799976, -0.5216270373805875, 1701462179599789582, 
3.7087927206623323, -0.5216275828735631, 1701462179690731003, 
3.708791198425037, -0.5216281408656599, 1701462179790720250, 
3.7087997668185695, -0.5216250000312347, 1701462179880402108, 
3.708796060766028, -0.5216263585240813, 1701462179999746637, 
3.7087803126736953, -0.5216321311496321, 1701462180090703077, 
3.7087809443877924, -0.5216318995866379, 1701462180190718192, 
3.7087813967204406, -0.521631733778047, 1701462180279971333, 
3.7087965103890927, -0.5216261937125306, 1701462180399748639, 
3.7087853763904675, -0.5216302749888623, 1701462180495700108, 
3.7087845380596955, -0.5216305822870848, 1701462180586152832, 
3.7087915579952715, -0.5216280090604706, 1701462180685287770, 
3.708792110199912, -0.5216278066441296, 1701462180786305732, 
3.708787379742958, -0.5216295406398408, 1701462180894808390, 
3.708790022599066, -0.5216285718748016, 1701462180984770231, 
3.7087927876657116, -0.5216275583120366, 1701462181085068078, 
3.7087765948119698, -0.5216334939643443, 1701462181195415406, 
3.7087722403162457, -0.5216350901487522, 1701462181295707183, 
3.7087722002828687, -0.5216351048236179, 1701462181384946973, 
3.7087686068828813, -0.5216364220206502, 1701462181485025339, 
3.70875885399936, -0.5216399970388668, 1701462181594747709, 
